timestamp,load_MW,CDP_bar,CDT_C,EGT_avg_C,EGT_spread_C,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,fuel_flow_kg_s,IGV_deg,vib_DE_mm_s,vib_NDE_mm_s,lube_oil_C,comb_dyn_psi,trip_active
2026-02-01 00:00:00,46.963,11.104,344.395,538.287,4.882,538.91,538.676,539.298,537.837,540.667,538.346,540.008,540.537,539.178,539.727,538.926,540.455,540.024,537.708,539.032,536.721,537.651,535.785,536.364,536.319,536.805,536.905,536.974,538.488,537.912,536.701,537.79,2.8314,61.688,3.188,2.945,57.805,0.465,0
2026-02-01 00:10:00,46.926,11.075,343.861,538.387,5.711,538.476,539.618,538.557,539.956,539.614,539.135,539.735,538.797,540.178,540.836,540.085,539.72,539.715,538.716,539.056,536.975,537.289,535.529,536.577,535.654,540.064,535.125,537.504,536.72,536.785,537.074,538.949,2.8189,61.458,3.023,3.061,57.714,0.392,0
2026-02-01 00:20:00,46.95,11.058,344.485,538.97,6.435,539.91,540.988,539.445,542.09,539.506,539.511,542.78,539.326,540.44,539.973,539.71,539.264,539.512,537.432,539.03,536.345,538.94,537.544,537.529,537.435,537.605,537.013,538.002,539.072,537.534,539.646,536.615,2.8165,62.125,2.904,2.92,57.97,0.313,0
2026-02-01 00:30:00,46.899,11.036,344.028,538.799,5.655,538.174,539.849,539.968,536.467,541.632,541.837,539.593,539.541,539.514,538.914,539.003,539.913,540.524,538.339,538.06,539.003,536.527,539.844,536.182,538.476,538.774,539.171,536.201,538.046,538.966,538.21,536.858,2.794,61.818,2.998,2.977,57.856,0.401,0
2026-02-01 00:40:00,47.05,11.076,344.832,538.835,6.076,538.576,536.528,538.977,539.793,539.358,539.831,540.47,541.144,540.155,539.944,541.227,538.608,540.113,539.325,537.938,539.022,538.753,537.376,535.151,536.46,539.754,537.287,538.212,537.989,539.07,538.023,539.448,2.8161,61.719,2.945,2.958,57.818,0.317,0
2026-02-01 00:50:00,47.066,11.016,344.272,538.904,3.536,539.89,538.521,539.545,539.965,538.874,540.37,539.45,540.312,539.507,540.269,538.648,539.078,540.236,538.76,540.266,538.606,536.834,538.036,538.04,537.56,537.598,537.435,538.161,538.948,538.137,539.446,537.908,2.8203,61.923,3.083,2.933,57.808,0.356,0
2026-02-01 01:00:00,46.842,11.066,344.271,538.549,4.703,537.307,538.319,539.109,538.304,540.392,541.109,540.092,539.476,540.248,540.025,540.132,538.981,537.688,537.532,537.888,538.352,536.806,537.678,537.658,536.406,538.019,537.872,537.715,537.675,538.686,538.407,538.947,2.814,61.859,3.012,2.907,57.975,0.309,0
2026-02-01 01:10:00,46.787,11.027,344.786,538.836,6.101,539.002,538.043,541.007,540.729,538.564,540.637,538.537,540.892,541.315,541.232,539.357,540.201,539.45,537.68,537.077,536.326,538.603,537.089,537.601,538.292,539.097,537.713,535.214,537.68,539.142,539.25,538.854,2.7965,61.993,3.018,2.929,57.908,0.335,0
2026-02-01 01:20:00,46.886,11.098,344.278,539.119,7.042,538.654,539.255,537.788,542.504,540.168,540.589,539.868,540.868,539.742,540.84,540.024,538.78,539.978,539.205,537.905,538.458,538.162,539.18,538.554,535.462,537.622,540.208,539.245,538.546,537.255,537.692,539.671,2.7968,61.726,3.039,2.886,57.924,0.353,0
2026-02-01 01:30:00,46.651,11.077,344.395,538.21,5.868,538.437,539.31,537.672,540.783,539.172,538.732,539.205,539.246,540.341,536.416,539.24,541.421,539.203,536.496,539.276,538.944,536.773,536.716,536.798,536.864,537.553,537.076,537.719,535.553,537.469,537.223,538.045,2.8089,61.693,3.108,2.991,57.806,0.356,0
2026-02-01 01:40:00,46.845,11.082,344.017,539.057,5.945,537.608,537.791,538.656,542.397,541.061,541.533,541.83,541.133,539.098,541.792,539.921,540.8,537.702,539.891,540.832,539.319,539.096,537.418,538.619,536.919,537.103,538.202,537.309,537.057,536.452,537.704,537.287,2.8052,61.677,2.947,2.896,57.98,0.377,0
2026-02-01 01:50:00,46.651,11.115,343.869,538.313,4.907,538.885,537.421,539.753,539.706,539.464,540.103,540.214,539.588,539.007,539.818,539.014,537.708,539.739,539.592,539.898,539.26,536.413,536.536,536.286,536.145,535.307,535.904,537.554,538.974,537.976,536.1,538.089,2.8137,61.652,3.127,3.089,58.053,0.344,0
2026-02-01 02:00:00,46.876,11.081,343.973,539.538,6.455,540.81,540.094,539.165,540.312,539.515,542.64,542.146,539.618,541.971,542.234,540.905,540.296,540.907,536.185,540.111,538.225,537.606,538.103,536.855,538.709,538.04,537.83,538.776,539.667,538.136,538.946,539.73,2.8115,61.815,3.125,3.12,57.867,0.419,0
2026-02-01 02:10:00,46.749,11.04,343.941,538.398,7.332,538.056,538.157,539.424,541.073,539.799,540.249,539.574,542.052,538.81,538.511,540.385,540.006,540.0,536.257,539.336,537.058,537.41,537.297,535.808,537.351,537.333,537.107,536.666,534.72,537.689,538.072,538.539,2.8192,61.794,2.985,2.961,57.731,0.377,0
2026-02-01 02:20:00,46.879,11.047,343.643,538.823,6.835,538.305,538.196,538.215,540.136,539.976,540.314,538.929,543.113,538.947,542.305,539.112,539.714,539.21,538.666,539.294,537.554,538.434,537.098,536.278,536.908,539.383,537.373,538.88,538.175,537.531,536.347,539.833,2.8046,61.822,3.083,2.85,58.176,0.389,0
2026-02-01 02:30:00,46.739,11.014,344.306,538.125,6.65,536.516,538.763,539.13,537.137,538.329,538.536,540.985,539.783,539.302,538.123,540.127,538.894,538.533,538.324,539.788,536.653,539.008,536.634,536.459,538.838,536.677,537.565,536.676,534.335,536.215,538.263,539.795,2.7902,61.578,2.998,2.837,57.848,0.34,0
2026-02-01 02:40:00,46.806,11.114,343.47,537.771,5.48,536.169,539.312,537.627,538.56,538.793,540.873,539.207,539.693,539.072,538.875,536.754,538.311,538.414,537.026,537.07,536.689,535.7,536.449,537.71,535.492,535.393,535.778,538.194,537.484,538.544,538.64,538.001,2.8134,61.425,3.009,2.959,57.949,0.341,0
2026-02-01 02:50:00,47.026,11.09,344.06,538.578,3.941,537.377,539.248,540.12,540.643,540.257,539.061,540.318,538.753,538.189,538.849,539.623,538.994,539.376,538.462,540.601,538.516,537.905,538.7,537.904,537.296,537.038,537.102,537.959,536.973,537.271,538.362,536.702,2.8196,61.711,3.026,3.069,58.043,0.398,0
2026-02-01 03:00:00,46.893,11.056,343.96,539.2,5.679,540.585,539.107,539.165,538.262,540.636,539.301,539.99,540.954,540.373,542.305,540.354,539.249,540.109,539.037,538.657,539.65,539.129,537.632,538.809,537.43,538.289,537.833,537.727,537.733,536.626,540.095,539.352,2.8127,61.748,2.987,2.992,57.893,0.295,0
2026-02-01 03:10:00,46.844,11.089,344.03,538.751,5.332,539.081,538.864,540.667,539.931,538.526,540.212,540.784,540.194,541.375,540.78,540.199,539.499,538.986,539.497,539.5,537.234,538.269,536.926,537.239,536.339,536.352,537.016,537.125,536.043,537.865,538.91,538.858,2.8095,62.079,3.032,3.048,57.974,0.316,0
2026-02-01 03:20:00,46.865,11.032,344.255,537.763,5.237,538.68,538.259,537.152,540.688,540.512,539.362,537.879,538.349,540.138,539.311,539.087,537.416,536.875,536.775,537.207,536.124,537.244,537.806,537.98,538.138,536.021,536.512,536.45,536.804,536.172,535.451,537.214,2.7953,61.658,2.904,2.996,58.175,0.354,0
2026-02-01 03:30:00,46.901,11.038,344.152,538.718,6.552,538.334,539.102,537.949,540.466,542.484,539.306,540.932,540.202,539.275,539.531,541.33,540.812,538.959,538.247,538.256,538.04,535.932,536.807,537.668,537.831,536.939,537.565,536.799,536.97,540.405,538.07,537.178,2.8162,61.845,3.097,3.085,57.898,0.395,0
