timestamp,load_MW,CDP_bar,CDT_C,EGT_avg_C,EGT_spread_C,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,fuel_flow_kg_s,IGV_deg,vib_DE_mm_s,vib_NDE_mm_s,lube_oil_C,comb_dyn_psi,trip_active
2026-04-01 00:00:00,47.136,11.029,344.728,538.596,4.815,538.116,539.401,539.966,540.784,540.151,540.759,539.84,539.197,539.941,538.439,538.887,537.881,539.16,541.165,537.522,538.412,537.402,537.646,537.391,539.657,537.886,536.726,537.166,536.607,536.35,537.705,537.932,2.8062,61.709,3.109,3.035,57.812,0.263,0
2026-04-01 00:10:00,46.636,11.095,343.974,538.425,5.412,538.441,538.477,538.326,538.67,540.97,538.253,540.181,540.269,538.549,540.219,541.403,538.98,539.123,539.408,539.624,536.723,537.768,538.787,537.147,538.081,535.991,536.417,537.383,537.319,537.484,537.237,536.238,2.7982,61.695,3.137,2.906,58.101,0.368,0
2026-04-01 00:20:00,47.044,11.074,344.442,538.908,4.817,538.711,539.908,540.282,539.203,540.44,540.868,541.076,539.631,540.401,539.648,539.735,539.989,539.6,538.331,538.509,538.881,536.259,536.808,537.373,538.625,536.618,538.628,537.86,538.638,537.472,537.227,539.784,2.8149,61.845,2.983,2.945,57.724,0.378,0
2026-04-01 00:30:00,47.161,11.087,344.336,539.142,6.973,540.214,538.213,539.695,539.583,539.668,540.138,540.686,543.569,541.526,539.325,541.145,539.819,540.417,538.721,537.921,539.058,537.893,539.038,538.325,538.773,538.627,536.845,537.03,536.833,539.11,536.596,538.06,2.8118,61.596,3.011,2.954,57.85,0.364,0
2026-04-01 00:40:00,46.969,11.066,344.145,538.899,6.786,540.009,539.642,539.357,541.122,539.955,541.027,537.637,540.697,539.359,541.633,541.213,540.721,539.968,538.735,538.586,537.101,537.349,534.847,536.808,537.794,537.405,537.097,539.146,537.716,538.927,538.328,538.098,2.824,61.814,3.03,2.884,57.901,0.298,0
2026-04-01 00:50:00,47.074,11.068,344.203,539.512,5.752,538.831,539.464,539.827,541.255,539.145,541.355,541.589,540.459,541.12,541.334,540.294,540.757,540.106,539.035,541.356,539.318,538.349,539.416,536.182,537.738,535.837,537.848,538.439,536.921,540.539,540.102,540.218,2.8228,61.508,3.188,3.001,57.915,0.341,0
2026-04-01 01:00:00,46.774,11.071,343.809,539.12,4.699,539.193,540.613,538.54,540.513,539.9,541.867,539.747,539.525,540.142,541.251,540.274,539.339,538.481,540.97,539.511,538.572,537.954,538.617,537.176,538.353,537.322,537.462,537.974,537.168,538.772,538.775,538.22,2.7913,61.708,2.991,2.872,57.827,0.301,0
2026-04-01 01:10:00,46.558,11.036,343.396,538.38,4.151,539.483,538.769,538.353,540.279,538.203,537.249,538.136,539.578,539.391,540.318,537.89,540.834,539.149,540.028,538.97,538.784,536.96,538.11,537.344,536.768,537.393,537.883,538.1,537.49,536.702,536.683,537.412,2.7865,61.356,2.893,2.943,58.001,0.379,0
2026-04-01 01:20:00,46.762,11.027,344.542,538.161,5.823,537.802,539.138,537.939,539.567,539.955,537.78,541.215,539.294,539.654,539.954,539.228,536.815,539.659,537.611,538.926,538.343,537.871,537.812,535.392,536.041,538.097,536.457,536.507,538.512,537.479,535.654,537.641,2.8196,61.447,2.983,3.027,57.975,0.3,0
2026-04-01 01:30:00,47.024,11.006,344.301,539.058,4.37,538.51,541.52,539.504,540.849,538.57,540.982,541.102,540.599,540.061,539.067,538.987,539.896,540.277,538.63,538.793,537.753,537.15,538.057,538.291,538.015,538.682,537.254,539.183,537.205,538.636,538.807,538.183,2.8296,61.903,2.968,3.044,57.867,0.341,0
2026-04-01 01:40:00,47.014,11.043,344.195,538.481,5.877,538.65,538.192,537.631,537.877,539.759,540.343,541.339,539.975,541.432,540.035,540.611,539.275,538.286,538.626,537.536,536.874,537.585,536.553,537.599,538.379,535.929,537.896,538.044,535.555,536.628,538.251,540.115,2.8185,61.632,3.028,2.998,58.116,0.303,0
2026-04-01 01:50:00,46.751,11.05,343.934,538.634,5.654,538.678,540.2,536.536,540.96,540.799,539.782,540.729,541.416,540.674,539.183,539.143,539.995,539.479,538.891,538.956,538.034,538.104,536.834,536.725,537.561,537.506,535.941,537.362,538.485,537.515,535.762,537.87,2.7933,61.286,2.961,3.007,57.925,0.387,0
2026-04-01 02:00:00,46.564,11.034,344.417,538.74,4.453,538.195,539.592,540.529,538.331,538.69,539.263,539.466,540.278,541.044,539.181,538.471,539.897,539.584,540.015,537.415,540.131,539.667,536.591,537.194,537.172,536.876,537.309,538.363,537.764,537.683,539.191,538.097,2.7902,61.791,3.142,2.716,57.956,0.33,0
2026-04-01 02:10:00,46.98,11.06,344.475,539.555,6.118,538.491,538.987,541.021,540.172,539.479,540.521,542.082,543.198,540.987,541.433,542.087,541.285,539.701,539.493,539.035,539.311,538.485,538.497,537.173,537.968,537.08,537.935,537.081,540.877,537.592,539.699,538.324,2.805,61.699,2.993,3.096,57.928,0.348,0
2026-04-01 02:20:00,46.697,11.048,344.401,538.965,5.654,538.544,537.415,538.718,539.555,540.955,541.782,540.567,540.455,539.309,541.575,541.539,537.916,540.808,537.445,538.389,539.199,538.507,539.633,538.6,537.988,537.831,536.128,536.18,538.294,538.16,537.157,539.397,2.8001,61.954,3.096,2.836,57.747,0.259,0
2026-04-01 02:30:00,46.841,11.024,344.486,538.938,5.568,538.886,538.598,541.343,539.271,538.507,540.151,541.495,539.178,540.818,541.459,541.657,541.548,539.531,538.562,538.625,537.549,538.545,537.527,537.855,538.143,536.151,538.022,537.906,537.476,538.253,536.089,538.19,2.8147,61.26,3.065,2.969,57.958,0.356,0
2026-04-01 02:40:00,46.759,11.033,343.978,538.533,6.498,539.574,539.161,539.116,541.11,539.796,538.563,538.856,541.499,541.108,538.693,538.34,540.844,539.383,538.589,540.053,537.67,535.66,536.566,537.443,537.834,535.001,537.177,536.215,536.585,537.483,539.391,538.671,2.8079,61.673,2.853,2.911,58.224,0.389,0
2026-04-01 02:50:00,46.843,10.993,343.912,538.057,5.896,539.608,537.003,539.725,540.171,537.949,539.772,540.741,539.788,541.513,538.456,539.563,537.224,536.236,539.607,537.967,537.387,538.022,536.693,536.485,537.275,536.354,535.617,536.556,537.047,536.537,537.761,536.494,2.8092,61.785,3.092,2.948,57.821,0.274,0
2026-04-01 03:00:00,46.941,11.103,344.088,538.708,5.068,540.611,539.048,538.995,538.135,540.881,539.014,539.952,540.037,540.821,540.223,540.939,540.53,538.609,538.285,540.003,537.235,538.11,538.305,536.434,536.584,535.871,536.928,537.292,537.006,537.718,538.127,539.424,2.8259,61.652,2.885,2.95,57.615,0.278,0
