timestamp,load_MW,CDP_bar,CDT_C,EGT_avg_C,EGT_spread_C,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,fuel_flow_kg_s,IGV_deg,vib_DE_mm_s,vib_NDE_mm_s,lube_oil_C,comb_dyn_psi,trip_active
2025-10-10 00:00:00,46.706,11.009,344.131,539.032,5.216,538.834,540.529,539.534,539.729,541.544,539.546,540.847,538.417,539.447,540.301,539.444,538.415,540.037,538.631,538.776,539.495,537.571,537.846,538.048,537.046,537.593,536.808,537.201,537.477,542.024,539.944,538.789,2.7954,61.81,3.125,3.004,58.084,0.396,0
2025-10-10 00:10:00,47.016,11.083,343.919,539.138,4.666,539.27,540.006,537.728,539.764,538.502,541.246,540.916,538.601,540.863,540.158,540.437,538.105,539.36,540.599,540.44,539.19,539.436,538.033,537.089,538.264,539.421,536.58,537.987,537.88,538.432,538.688,539.723,2.8166,61.532,3.09,3.004,57.944,0.388,0
2025-10-10 00:20:00,46.879,11.044,344.471,539.336,4.5,539.834,538.232,540.114,539.474,539.714,539.904,540.894,540.555,541.044,541.65,540.274,539.172,539.11,539.482,540.039,538.8,540.157,538.762,537.89,539.035,538.492,537.597,537.15,538.779,539.239,538.328,538.341,2.8135,61.489,2.993,2.945,57.854,0.397,0
2025-10-10 00:30:00,46.728,11.043,344.136,538.386,4.89,537.265,538.025,538.645,537.677,540.065,540.566,540.741,539.964,540.932,539.371,539.488,539.483,540.203,537.495,536.609,536.4,538.463,536.379,538.764,537.574,537.447,537.654,536.042,539.046,536.175,538.267,537.684,2.8105,61.732,3.031,2.865,57.97,0.417,0
2025-10-10 00:40:00,46.955,11.039,344.285,538.996,6.091,538.247,538.336,540.04,540.217,541.268,540.821,539.153,541.364,542.368,539.72,537.169,540.036,539.892,539.622,540.305,540.1,537.203,537.05,536.277,538.464,538.921,537.051,538.2,538.174,537.725,538.155,537.014,2.8024,61.654,2.997,2.921,57.725,0.369,0
2025-10-10 00:50:00,46.63,11.009,343.967,539.794,4.677,539.124,540.191,539.685,539.826,542.172,541.177,540.394,541.58,540.803,542.067,540.01,539.675,541.895,540.165,539.844,538.065,539.768,539.077,538.343,537.495,538.527,538.926,539.274,538.773,538.497,540.637,538.443,2.8189,61.718,3.029,3.143,57.878,0.411,0
2025-10-10 01:00:00,46.908,11.069,344.619,538.3,4.398,538.653,539.4,540.118,539.148,538.706,539.205,540.086,539.877,539.832,540.169,540.269,539.04,539.543,538.919,537.542,537.573,535.871,536.524,537.34,536.135,536.347,537.254,536.425,537.112,536.703,538.457,537.839,2.8175,61.987,3.105,2.994,58.036,0.396,0
2025-10-10 01:10:00,47.03,11.067,344.251,539.17,5.18,539.678,539.121,540.489,539.441,541.322,540.728,540.794,540.516,537.456,542.377,540.212,538.662,539.43,540.299,538.641,537.341,537.197,538.987,538.258,537.409,537.555,538.939,538.374,537.354,539.275,539.018,538.724,2.8207,61.73,3.092,3.027,57.921,0.395,0
2025-10-10 01:20:00,46.65,11.039,343.97,538.494,5.782,537.338,538.38,538.356,539.076,539.396,539.512,540.048,540.669,538.981,538.966,539.376,540.304,541.116,537.848,538.559,539.368,535.94,535.334,539.116,537.194,538.366,537.277,537.456,537.758,536.397,538.524,538.681,2.8035,61.833,3.279,2.979,57.91,0.343,0
2025-10-10 01:30:00,46.842,11.108,344.1,538.917,5.065,538.52,540.297,538.346,538.801,539.965,540.734,540.817,540.818,541.191,541.301,539.258,539.081,538.301,539.69,538.389,537.929,537.489,536.236,538.625,537.174,538.155,537.83,538.636,536.905,539.119,538.147,539.009,2.8133,61.73,3.019,3.03,57.958,0.34,0
