timestamp,load_MW,CDP_bar,CDT_C,EGT_avg_C,EGT_spread_C,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,fuel_flow_kg_s,IGV_deg,vib_DE_mm_s,vib_NDE_mm_s,lube_oil_C,comb_dyn_psi,trip_active
2026-06-01 00:00:00,46.898,11.061,344.114,539.011,4.813,539.608,539.513,539.686,539.414,541.095,541.373,539.43,538.98,540.591,541.636,540.161,540.574,540.364,540.901,538.22,538.058,538.188,536.905,537.525,536.823,537.545,538.701,537.299,537.02,538.566,537.026,538.1,2.8163,61.786,3.056,2.939,58.094,0.429,0
2026-06-01 00:10:00,46.788,11.059,344.097,539.154,6.248,539.366,539.789,539.347,539.93,539.404,541.746,542.821,541.83,541.29,540.962,539.504,539.201,538.406,539.488,539.215,538.204,538.154,538.192,537.163,537.558,537.309,536.573,538.327,539.399,536.714,538.866,538.401,2.8112,61.408,3.006,2.978,57.887,0.354,0
2026-06-01 00:20:00,47.254,11.077,344.193,539.162,4.28,537.671,538.587,540.678,539.343,540.048,538.96,539.75,538.86,539.644,540.723,540.21,540.352,541.567,539.079,537.468,539.612,539.574,538.459,539.742,538.098,539.325,537.54,538.7,538.365,537.287,539.867,537.875,2.8225,61.993,3.184,2.877,58.062,0.41,0
2026-06-01 00:30:00,47.138,11.098,344.704,539.826,6.933,540.13,540.188,541.535,542.435,542.045,543.586,542.94,539.945,540.305,540.309,539.006,538.454,539.132,539.496,539.886,540.128,539.611,539.188,538.722,539.369,538.294,538.169,538.632,536.653,538.577,538.649,539.921,2.8302,61.89,2.924,2.892,57.789,0.439,0
2026-06-01 00:40:00,46.518,11.033,343.943,538.221,5.503,537.623,538.334,539.343,540.089,537.31,539.464,539.98,538.583,540.704,540.471,541.158,538.888,538.071,537.447,539.065,535.791,537.908,537.506,535.709,538.635,535.909,535.655,537.514,538.11,537.47,537.31,537.93,2.7975,61.708,3.03,2.968,58.217,0.28,0
2026-06-01 00:50:00,47.0,11.054,344.245,538.831,6.441,539.774,537.943,539.079,540.915,539.438,537.977,541.228,540.551,540.786,541.586,540.178,539.068,540.943,538.098,539.358,537.862,538.881,537.214,535.145,537.728,538.391,536.256,537.584,537.387,536.942,539.582,538.546,2.8135,62.285,3.019,2.899,57.834,0.411,0
2026-06-01 01:00:00,46.775,11.038,344.202,538.386,7.044,537.819,538.846,539.662,540.842,538.221,537.793,538.817,539.454,541.033,540.088,540.685,538.371,542.32,538.755,538.654,537.299,537.946,538.302,537.411,537.372,535.276,538.06,535.66,536.538,536.253,535.981,538.958,2.7907,61.606,2.903,2.904,57.936,0.275,0
2026-06-01 01:10:00,46.783,11.055,344.276,537.905,4.978,538.485,539.439,538.453,540.217,540.096,539.787,538.885,539.783,539.683,538.339,538.856,538.2,537.761,537.917,538.496,538.123,536.114,536.891,537.391,535.239,535.959,536.342,536.887,535.258,536.5,537.8,536.539,2.8077,61.797,3.068,3.022,57.781,0.27,0
2026-06-01 01:20:00,46.859,11.098,343.685,538.182,5.314,538.52,538.024,539.703,539.16,540.128,538.324,540.457,539.853,540.523,540.423,539.1,539.006,537.924,537.887,538.538,536.361,537.453,537.495,536.292,538.217,535.209,535.749,536.141,537.704,538.183,537.029,537.515,2.8211,61.793,2.986,2.919,57.723,0.261,0
2026-06-01 01:30:00,46.58,11.033,343.82,538.344,6.086,538.095,538.191,537.771,538.975,540.997,540.113,541.184,540.889,539.661,540.708,538.049,540.422,537.484,538.391,537.161,538.111,535.098,538.184,537.21,537.395,537.459,535.984,537.31,537.15,537.565,538.427,537.296,2.809,61.788,3.114,2.951,57.89,0.408,0
2026-06-01 01:40:00,46.593,11.006,343.836,538.833,5.548,541.631,538.342,538.131,538.705,539.831,540.516,539.618,540.062,541.195,540.57,540.336,538.184,539.211,539.132,537.957,538.656,538.872,538.598,537.351,537.343,536.661,537.566,536.083,538.348,539.287,538.156,538.146,2.7852,61.87,2.888,2.934,57.676,0.308,0
2026-06-01 01:50:00,46.682,11.036,344.071,538.805,5.33,539.039,536.223,539.744,538.895,540.159,540.933,540.762,539.21,541.415,538.59,541.553,539.5,539.008,538.51,538.37,538.593,537.707,536.55,537.612,537.038,537.682,538.924,538.526,536.792,537.372,539.594,539.43,2.8054,61.637,2.996,2.87,58.088,0.377,0
2026-06-01 02:00:00,46.662,11.019,344.299,537.607,5.15,536.755,539.072,538.685,538.701,537.777,540.013,537.045,540.363,539.569,538.724,538.569,538.492,536.97,538.693,536.302,537.391,536.835,536.027,536.443,535.999,535.213,536.964,536.997,536.338,536.199,537.876,537.376,2.7834,61.612,3.051,2.984,57.819,0.315,0
2026-06-01 02:10:00,46.524,11.001,344.382,537.905,5.558,537.24,538.275,538.893,539.636,539.119,538.943,540.879,538.753,538.534,539.688,540.547,537.704,538.13,538.279,536.92,536.727,536.298,535.73,537.097,536.28,535.488,535.943,536.902,535.321,539.425,538.085,538.611,2.7873,61.67,3.117,3.037,57.953,0.242,0
2026-06-01 02:20:00,46.951,11.081,344.063,538.933,6.29,538.16,540.259,541.264,539.902,540.297,538.606,540.271,542.897,539.327,540.331,539.626,536.855,539.856,538.624,538.49,538.02,536.843,539.537,538.754,536.607,537.655,537.722,539.409,537.215,537.986,537.051,539.635,2.8102,61.714,3.0,2.913,57.811,0.43,0
2026-06-01 02:30:00,46.791,11.053,343.938,539.226,5.796,537.593,540.861,541.569,540.799,540.571,540.598,540.751,537.179,541.497,540.402,541.776,540.222,541.088,538.813,538.19,540.477,538.301,537.928,538.874,537.493,536.789,538.969,537.788,535.98,537.698,536.429,540.48,2.8035,61.784,3.075,2.904,57.991,0.35,0
2026-06-01 02:40:00,46.867,11.038,344.169,538.493,4.96,536.376,538.269,537.635,538.992,538.727,539.058,539.809,541.102,540.647,540.461,539.727,539.108,538.616,538.825,538.357,539.278,537.152,538.784,536.142,536.688,537.93,539.548,538.747,537.644,536.146,537.057,538.493,2.8092,61.741,2.944,2.869,57.983,0.248,0
2026-06-01 02:50:00,47.0,11.035,344.113,539.206,6.426,539.089,538.295,541.521,540.477,540.556,539.774,542.007,540.822,541.982,541.602,539.849,539.209,540.13,541.145,538.787,538.895,537.142,537.969,537.623,535.581,538.317,536.915,538.332,538.458,536.843,538.356,538.885,2.8125,61.734,3.062,2.987,57.845,0.365,0
2026-06-01 03:00:00,46.874,11.063,343.895,538.682,6.62,538.285,539.505,539.087,540.075,540.301,540.806,542.05,541.999,541.766,539.098,538.334,537.976,539.757,539.428,538.823,539.841,538.144,536.119,537.415,535.43,536.767,536.399,536.279,538.344,538.35,535.786,538.252,2.8001,61.761,3.071,2.972,58.052,0.407,0
2026-06-01 03:10:00,46.651,11.062,343.548,538.506,5.332,537.668,539.444,540.675,539.803,539.349,540.619,540.212,540.629,540.312,541.264,537.642,538.569,538.228,539.487,539.324,537.382,535.932,537.807,536.286,536.989,536.896,536.767,537.75,536.876,537.475,538.185,538.096,2.8097,61.497,2.936,2.964,58.028,0.268,0
2026-06-01 03:20:00,46.779,11.069,344.238,538.866,5.795,539.584,538.574,539.245,540.362,540.487,538.826,538.028,541.986,539.155,540.221,539.509,541.831,538.191,540.276,538.634,539.001,536.233,537.736,537.269,537.258,536.191,537.328,540.368,538.054,540.335,538.32,536.376,2.7957,61.573,3.018,2.809,58.017,0.339,0
2026-06-01 03:30:00,47.076,11.052,344.211,539.202,6.85,539.349,539.747,539.803,540.586,541.336,541.321,540.29,540.188,541.411,541.241,542.511,540.305,539.258,538.469,537.447,540.194,536.984,537.407,537.812,537.992,535.661,536.422,538.617,538.628,539.054,538.8,537.63,2.8019,61.626,3.126,3.005,58.125,0.325,0
2026-06-01 03:40:00,46.903,11.018,343.997,538.177,5.806,537.69,540.254,538.604,537.492,541.141,539.876,537.591,540.589,539.154,539.266,540.29,540.314,536.946,539.155,537.976,536.501,539.864,537.548,536.612,536.571,536.928,535.852,536.165,535.335,535.59,539.445,538.041,2.8036,61.566,2.998,2.877,57.807,0.37,0
2026-06-01 03:50:00,46.689,11.057,344.156,537.709,6.857,537.31,537.735,537.547,538.503,538.342,539.574,540.939,539.296,539.868,540.32,537.983,540.202,539.172,537.11,537.387,536.127,537.039,537.251,538.407,535.716,534.082,536.662,536.015,536.335,538.165,534.858,536.208,2.7915,61.673,3.0,3.033,57.932,0.303,0
2026-06-01 04:00:00,46.783,11.062,344.328,538.199,7.089,538.558,535.892,538.647,539.575,538.012,539.735,539.177,540.573,540.628,542.033,538.301,538.575,540.456,540.364,539.284,536.803,536.6,535.419,535.381,537.295,534.944,535.973,537.264,535.155,539.676,538.719,538.343,2.7977,61.826,2.938,2.818,57.994,0.283,0
2026-06-01 04:10:00,46.76,10.986,343.984,538.217,5.272,537.436,539.023,540.176,538.196,540.209,537.932,539.061,540.164,539.213,539.016,538.655,537.971,540.83,538.507,537.857,537.9,537.456,536.661,535.558,537.534,537.574,536.886,537.726,537.931,536.838,538.964,536.573,2.7992,61.772,3.115,3.111,58.033,0.3,0
2026-06-01 04:20:00,47.078,11.026,344.379,539.692,6.94,540.91,540.107,540.941,541.54,540.708,541.529,541.892,540.136,540.543,542.588,542.025,540.531,540.172,539.642,537.892,539.067,535.648,539.031,538.141,538.693,537.485,539.196,536.427,538.705,538.135,540.495,539.492,2.8077,62.045,3.203,3.103,57.925,0.37,0
2026-06-01 04:30:00,46.898,11.047,344.344,538.853,5.128,539.616,539.281,539.116,539.309,540.562,539.995,541.243,538.788,539.96,540.419,539.477,539.096,540.786,539.987,539.352,537.435,537.028,537.952,539.018,538.27,537.336,536.115,538.734,536.64,538.229,537.14,538.135,2.8136,61.846,3.026,2.875,57.983,0.356,0
2026-06-01 04:40:00,47.057,11.089,344.414,539.036,6.326,540.034,540.382,540.264,540.647,540.542,539.398,538.775,541.148,540.99,540.257,539.19,541.297,538.853,538.933,537.555,538.214,538.451,538.541,536.592,539.415,534.971,536.571,539.263,536.969,537.795,539.055,539.865,2.806,61.787,3.152,2.958,58.04,0.4,0
2026-06-01 04:50:00,46.975,11.003,344.307,539.383,5.593,537.755,538.263,539.316,539.478,542.082,539.982,540.494,540.292,541.117,540.733,540.688,539.979,540.901,538.884,540.86,539.447,538.571,538.113,536.489,538.356,537.766,539.652,538.144,539.468,539.34,538.335,538.828,2.8168,61.755,3.004,2.946,57.962,0.347,0
2026-06-01 05:00:00,47.234,11.089,344.178,538.491,6.341,538.68,540.141,538.372,540.045,540.1,537.523,539.892,540.062,539.303,539.158,538.388,541.285,540.141,538.404,537.85,539.836,536.696,534.944,537.335,537.284,537.416,537.714,536.986,537.839,537.689,537.265,538.908,2.8012,61.824,2.967,2.817,57.775,0.364,0
2026-06-01 05:10:00,46.992,11.012,344.265,538.519,5.529,539.321,539.419,539.349,539.776,538.924,539.576,539.491,536.907,540.606,540.976,541.844,538.728,538.251,538.827,537.971,536.458,536.736,537.148,536.711,538.479,536.759,538.657,536.349,536.315,540.645,538.868,536.917,2.8167,61.592,3.122,2.855,58.071,0.313,0
2026-06-01 05:20:00,47.343,11.052,344.566,539.225,5.778,538.446,538.786,540.007,541.388,541.865,540.212,541.08,541.133,541.099,539.95,540.919,539.272,539.409,537.542,540.073,538.728,539.329,538.644,536.087,538.096,538.33,536.927,538.926,536.377,538.82,538.383,539.253,2.8313,61.856,3.029,3.004,57.997,0.372,0
2026-06-01 05:30:00,47.056,11.083,343.663,539.851,6.14,539.014,537.944,541.123,541.612,542.829,541.647,540.05,542.638,541.874,541.725,541.9,543.004,539.322,539.428,539.971,539.032,538.822,538.208,539.066,537.555,536.864,539.927,537.658,538.598,538.753,538.824,538.58,2.8119,61.427,3.104,2.916,58.0,0.359,0
2026-06-01 05:40:00,47.585,11.074,344.338,538.971,5.685,538.392,540.385,539.177,538.944,540.14,542.171,540.225,540.027,541.016,540.783,539.894,540.454,539.654,537.373,538.157,537.313,537.567,540.167,536.67,539.55,537.334,536.835,537.075,538.261,536.486,539.714,538.449,2.8329,62.069,3.113,2.821,58.017,0.402,0
2026-06-01 05:50:00,47.228,11.044,344.173,539.031,8.936,540.205,538.399,537.776,540.593,540.843,540.491,539.67,542.313,541.971,539.202,540.685,539.919,539.033,540.57,539.246,538.285,538.26,538.173,537.403,537.646,533.377,537.668,537.519,537.929,538.582,537.95,540.14,2.8359,61.833,3.069,3.015,57.707,0.402,0
2026-06-01 06:00:00,47.423,11.049,344.498,539.562,6.259,538.514,540.677,538.344,539.279,541.28,538.418,543.236,540.511,540.906,540.954,540.657,539.231,540.043,541.969,537.206,540.041,538.512,536.977,540.3,538.751,537.077,539.228,539.365,538.339,538.084,541.152,539.135,2.8012,62.102,3.012,2.938,58.01,0.381,0
2026-06-01 06:10:00,47.211,11.14,344.578,539.023,5.154,537.684,539.903,540.227,538.671,538.995,539.811,540.454,541.065,540.762,540.59,540.236,540.193,539.971,539.073,539.5,538.43,537.877,538.201,538.022,537.78,538.591,538.97,536.35,535.911,538.454,538.255,539.638,2.8282,61.925,3.021,2.918,57.766,0.322,0
2026-06-01 06:20:00,47.36,11.105,344.577,539.87,5.388,540.471,541.107,538.682,540.281,541.025,539.591,541.066,542.15,541.153,538.931,541.055,539.611,539.743,541.208,539.271,540.897,541.422,538.907,538.776,538.408,538.906,536.762,539.306,537.998,539.382,540.956,539.424,2.8412,62.021,3.178,3.013,57.793,0.376,0
2026-06-01 06:30:00,47.398,11.145,344.826,539.531,4.521,540.847,540.506,541.039,540.14,541.068,540.67,541.313,541.34,541.067,540.899,540.453,539.228,539.123,539.511,539.482,538.687,538.235,539.605,538.172,538.123,538.129,538.064,539.116,536.819,538.509,538.571,538.617,2.8356,61.925,3.271,3.03,57.759,0.335,0
2026-06-01 06:40:00,47.647,11.114,344.746,539.887,5.581,539.318,539.666,540.986,541.053,540.415,540.922,540.613,541.835,542.735,541.558,540.686,539.298,539.563,539.331,539.643,540.13,537.441,538.543,540.816,540.839,539.126,539.111,539.674,539.083,537.154,538.204,539.203,2.8512,61.647,3.2,3.03,57.861,0.372,0
