timestamp,load_MW,CDP_bar,CDT_C,EGT_avg_C,EGT_spread_C,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,fuel_flow_kg_s,IGV_deg,vib_DE_mm_s,vib_NDE_mm_s,lube_oil_C,comb_dyn_psi,trip_active
2025-12-01 00:00:00,46.977,11.056,344.27,538.499,6.061,538.161,540.272,538.593,539.586,540.069,540.709,539.467,538.19,539.075,538.992,539.965,538.915,539.096,541.07,540.569,540.137,536.903,537.936,537.372,536.342,537.084,537.493,536.364,535.009,537.322,536.312,538.462,2.8149,61.821,2.939,3.023,57.949,0.396,0
2025-12-01 00:10:00,46.691,11.031,343.514,538.784,5.95,538.805,539.573,538.764,539.758,539.371,540.788,539.985,538.474,541.213,540.63,538.253,538.22,539.243,540.57,540.208,537.913,536.949,537.765,537.457,535.263,538.024,538.364,538.427,538.458,539.04,537.877,537.78,2.8127,61.606,3.21,2.879,57.806,0.347,0
2025-12-01 00:20:00,47.111,11.103,344.022,539.662,4.116,539.13,539.643,541.789,540.55,540.244,541.648,540.46,541.08,541.113,540.184,540.088,540.963,539.917,540.18,540.324,538.372,538.809,538.424,538.092,538.294,537.673,538.339,537.815,538.174,538.551,540.191,540.838,2.8412,61.607,3.018,3.018,58.147,0.355,0
2025-12-01 00:30:00,46.904,11.076,343.802,539.375,5.662,540.3,540.25,540.291,541.251,540.021,541.499,541.136,541.48,539.68,539.993,541.333,541.113,539.577,539.713,539.77,540.581,539.125,539.114,535.837,536.063,537.916,537.809,536.615,537.801,538.369,537.427,539.049,2.8204,61.662,2.931,3.02,57.825,0.315,0
2025-12-01 00:40:00,46.696,11.027,344.452,537.537,6.413,537.897,537.785,539.646,538.174,539.614,539.088,538.897,541.044,539.203,539.75,539.641,538.046,537.418,538.075,536.02,535.693,534.631,536.464,536.013,535.343,537.969,536.215,536.254,535.785,534.707,538.845,535.282,2.8167,61.559,3.09,2.919,57.914,0.415,0
2025-12-01 00:50:00,47.029,11.086,344.128,538.542,6.217,538.323,537.084,541.531,539.466,540.278,537.332,539.189,539.562,541.686,540.818,539.827,540.088,539.296,537.973,539.54,537.504,538.521,537.826,536.885,536.595,537.219,538.579,536.965,538.36,537.296,535.469,537.435,2.8065,61.592,3.152,3.067,57.81,0.337,0
2025-12-01 01:00:00,46.988,11.073,344.536,538.734,5.299,538.056,538.164,538.118,539.73,540.821,540.828,540.295,539.57,539.6,539.122,540.53,541.222,539.724,538.952,538.144,537.287,535.923,538.662,539.1,536.84,537.478,537.975,539.413,536.901,538.533,536.819,538.001,2.8113,61.812,3.001,3.001,57.849,0.336,0
2025-12-01 01:10:00,46.611,11.022,343.49,538.31,5.795,538.283,539.144,538.028,538.099,539.192,540.17,540.215,540.132,539.471,538.444,538.735,541.653,536.519,538.435,537.9,539.428,536.639,538.861,537.191,535.858,537.014,536.246,538.107,537.116,535.946,538.203,539.333,2.7976,61.681,3.12,3.022,57.871,0.299,0
2025-12-01 01:20:00,46.985,11.081,343.832,538.224,4.133,539.402,537.997,539.184,536.438,539.209,540.27,538.439,539.582,540.224,539.905,538.805,537.12,537.772,538.772,538.642,538.931,537.209,539.313,536.922,537.081,537.602,536.29,536.544,536.137,537.225,537.846,539.181,2.8201,61.775,3.039,3.009,57.939,0.383,0
2025-12-01 01:30:00,46.718,11.032,343.781,538.0,5.536,538.838,537.515,537.992,539.859,539.488,539.212,539.363,538.691,540.442,539.34,539.241,536.998,540.767,538.047,536.818,538.347,538.639,537.335,537.46,535.325,535.871,538.114,536.079,535.231,536.212,536.94,537.839,2.8097,61.633,2.967,2.971,57.99,0.364,0
