timestamp,load_MW,CDP_bar,CDT_C,EGT_avg_C,EGT_spread_C,EGT_Z1_C,EGT_Z2_C,EGT_Z3_C,EGT_Z4_C,fuel_flow_kg_s,IGV_deg,vib_DE_mm_s,vib_NDE_mm_s,lube_oil_C,comb_dyn_psi,trip_active
2026-05-06 00:00:00,47.124,11.071,344.482,539.245,2.71,538.103,538.368,539.696,540.813,2.822,61.917,2.992,2.84,57.925,0.336,0
2026-05-06 00:01:00,46.884,11.053,344.138,540.871,3.535,541.987,539.125,542.659,539.712,2.828,61.721,3.126,2.927,57.924,0.489,0
2026-05-06 00:02:00,46.941,11.071,344.263,538.834,2.965,539.547,536.724,539.689,539.378,2.8051,61.695,3.109,2.945,57.981,0.332,0
2026-05-06 00:03:00,46.869,11.065,344.047,537.877,1.999,538.123,539.035,537.037,537.312,2.8086,62.024,3.071,2.891,58.035,0.359,0
2026-05-06 00:04:00,47.028,11.01,344.06,539.534,2.316,538.437,539.388,539.558,540.753,2.8177,61.95,3.075,2.994,57.982,0.437,0
2026-05-06 00:05:00,47.131,11.072,344.651,538.951,2.603,540.411,539.677,537.808,537.907,2.814,61.636,3.053,3.096,57.981,0.383,0
2026-05-06 00:06:00,47.027,11.081,343.976,539.531,2.615,537.9,540.516,539.938,539.772,2.8193,61.983,2.986,2.921,58.008,0.404,0
2026-05-06 00:07:00,47.105,11.087,344.539,538.621,2.565,537.82,537.975,540.385,538.305,2.8213,61.901,3.089,2.955,57.858,0.31,0
2026-05-06 00:08:00,47.199,11.091,343.979,539.009,2.083,539.036,537.734,539.449,539.816,2.8031,61.588,3.053,2.845,57.976,0.314,0
2026-05-06 00:09:00,46.84,11.053,344.104,539.707,3.435,537.582,541.017,539.954,540.275,2.8128,61.583,3.093,3.049,58.228,0.311,0
2026-05-06 00:10:00,46.793,11.048,344.201,538.354,2.058,538.904,539.456,537.397,537.658,2.8016,61.6,3.105,2.831,57.776,0.356,0
2026-05-06 00:11:00,46.917,11.033,343.866,539.607,3.699,541.706,538.006,540.11,538.604,2.8288,61.804,2.961,2.914,57.792,0.299,0
2026-05-06 00:12:00,46.855,11.08,344.269,537.656,2.082,538.323,536.241,537.99,538.071,2.8203,62.054,3.109,2.97,57.993,0.341,0
2026-05-06 00:13:00,47.099,11.029,344.183,538.699,3.962,538.294,536.403,540.366,539.732,2.8317,61.683,2.964,2.987,57.853,0.293,0
2026-05-06 00:14:00,46.837,11.066,344.265,539.39,0.6,539.193,539.315,539.257,539.793,2.8091,61.581,3.186,2.976,58.2,0.391,0
2026-05-06 00:15:00,47.017,11.055,344.05,539.046,1.496,538.619,539.652,539.705,538.21,2.8081,61.881,3.022,3.004,57.906,0.39,0
2026-05-06 00:16:00,47.022,11.078,344.045,539.093,2.445,537.953,537.881,540.214,540.326,2.7965,61.554,3.021,2.926,58.087,0.362,0
2026-05-06 00:17:00,46.872,11.078,344.2,539.75,1.184,539.47,540.054,539.147,540.331,2.8043,61.733,3.046,2.946,57.821,0.384,0
2026-05-06 00:18:00,46.889,11.035,343.945,538.508,1.432,539.292,538.543,538.337,537.86,2.8232,61.666,3.19,2.987,58.051,0.377,0
2026-05-06 00:19:00,47.153,11.052,344.061,538.465,1.563,539.191,538.547,538.493,537.628,2.8239,61.706,3.058,2.978,57.807,0.359,0
2026-05-06 00:20:00,46.785,11.056,344.006,538.833,3.436,540.152,539.428,536.716,539.038,2.8112,61.627,2.952,3.086,57.961,0.327,0
2026-05-06 00:21:00,46.923,11.022,343.903,536.649,2.171,538.116,536.483,536.055,535.944,2.7959,61.796,2.92,2.979,58.081,0.424,0
2026-05-06 00:22:00,46.86,11.011,343.964,538.454,2.452,539.438,537.555,537.185,539.637,2.8153,61.736,3.08,3.055,57.914,0.408,0
2026-05-06 00:23:00,47.029,11.017,344.02,539.522,2.67,540.356,538.125,540.795,538.814,2.831,61.858,2.928,2.922,57.86,0.346,0
2026-05-06 00:24:00,46.916,11.047,343.785,539.51,1.449,539.467,538.764,539.596,540.212,2.833,61.845,2.937,2.873,58.007,0.364,0
2026-05-06 00:25:00,46.984,11.047,344.179,537.976,2.893,538.587,536.522,537.379,539.415,2.8227,61.886,3.187,2.909,58.019,0.393,0
2026-05-06 00:26:00,46.887,11.09,343.974,538.93,4.125,538.638,541.045,539.117,536.92,2.8233,61.687,2.977,2.926,58.036,0.341,0
2026-05-06 00:27:00,46.863,11.088,343.771,539.291,2.756,541.02,538.771,539.111,538.264,2.7988,61.839,2.943,3.039,57.744,0.307,0
2026-05-06 00:28:00,46.965,11.026,344.236,538.444,1.984,538.441,539.385,538.551,537.401,2.8144,61.841,3.085,2.881,57.743,0.347,0
2026-05-06 00:29:00,46.896,11.072,343.789,539.236,2.209,539.385,539.863,537.743,539.952,2.8088,61.673,3.159,3.106,58.061,0.447,0
2026-05-06 00:30:00,47.054,11.042,344.61,539.611,2.524,537.901,540.425,539.902,540.216,2.796,61.649,2.927,2.966,57.833,0.39,0
2026-05-06 00:31:00,46.721,11.05,344.038,538.76,1.083,538.172,539.249,538.364,539.256,2.8175,61.799,2.976,2.973,57.911,0.384,0
2026-05-06 00:32:00,46.873,11.01,343.943,538.152,1.225,537.8,538.899,538.234,537.674,2.8029,61.595,2.888,2.929,58.068,0.284,0
2026-05-06 00:33:00,46.973,10.99,344.466,537.926,2.666,538.432,539.036,537.867,536.37,2.806,61.735,3.012,2.913,57.878,0.301,0
2026-05-06 00:34:00,46.681,11.12,343.557,538.727,1.912,537.955,539.867,538.176,538.908,2.8055,61.775,3.068,2.938,57.829,0.353,0
2026-05-06 00:35:00,46.949,11.016,344.301,537.958,2.66,538.223,536.16,538.82,538.631,2.8049,61.893,2.965,2.964,57.962,0.409,0
2026-05-06 00:36:00,47.058,11.087,344.799,537.513,2.232,538.764,536.531,537.277,537.478,2.807,61.751,3.151,2.941,58.034,0.406,0
2026-05-06 00:37:00,46.986,11.094,344.197,539.883,1.132,539.051,540.133,540.183,540.163,2.8092,61.487,3.167,3.131,57.917,0.423,0
2026-05-06 00:38:00,46.812,11.022,344.304,537.602,1.203,537.451,537.223,538.426,537.308,2.8126,61.771,3.099,3.0,58.191,0.326,0
2026-05-06 00:39:00,46.928,11.083,344.308,539.384,4.482,536.897,539.185,541.379,540.076,2.821,61.978,3.108,2.965,57.823,0.333,0
2026-05-06 00:40:00,46.703,11.049,343.419,537.304,4.557,539.095,534.538,537.956,537.628,2.7966,61.695,3.033,2.972,58.079,0.368,0
2026-05-06 00:41:00,46.815,11.015,343.917,537.69,3.79,537.054,538.18,535.867,539.658,2.813,62.125,3.035,2.857,57.913,0.357,0
2026-05-06 00:42:00,46.885,10.99,344.181,538.512,2.982,537.286,539.995,539.753,537.014,2.8132,61.649,3.081,3.029,58.194,0.292,0
2026-05-06 00:43:00,46.706,11.052,343.595,539.025,3.073,540.935,537.862,539.388,537.914,2.7927,61.735,3.088,2.904,58.138,0.387,0
