timestamp,load_MW,CDP_bar,CDT_C,EGT_avg_C,EGT_spread_C,EGT_Z1_C,EGT_Z2_C,EGT_Z3_C,EGT_Z4_C,fuel_flow_kg_s,IGV_deg,vib_DE_mm_s,vib_NDE_mm_s,lube_oil_C,comb_dyn_psi,trip_active
2026-02-05 00:00:00,46.823,11.087,344.07,537.444,1.475,538.19,537.867,537.005,536.715,2.7943,61.79,3.057,3.019,57.825,0.388,0
2026-02-05 00:01:00,46.97,11.098,344.147,537.479,3.196,538.802,537.794,537.714,535.606,2.8197,61.991,3.076,2.842,57.98,0.424,0
2026-02-05 00:02:00,47.046,11.093,344.247,539.727,1.121,539.999,539.168,539.453,540.289,2.8267,61.671,3.071,3.02,57.857,0.405,0
2026-02-05 00:03:00,47.091,11.06,344.147,538.984,4.479,541.323,538.267,539.501,536.844,2.8178,62.015,3.029,2.883,57.917,0.261,0
2026-02-05 00:04:00,46.998,11.011,344.469,539.302,2.025,540.487,539.224,538.462,539.037,2.8221,61.739,3.034,2.95,57.826,0.34,0
2026-02-05 00:05:00,46.855,11.024,343.775,538.394,3.08,538.981,539.779,536.699,538.116,2.8091,61.899,2.999,2.939,58.193,0.286,0
2026-02-05 00:06:00,47.137,11.075,344.165,539.048,2.065,538.154,540.219,538.185,539.632,2.8266,61.864,3.068,2.863,57.865,0.362,0
2026-02-05 00:07:00,47.042,11.049,343.579,537.229,1.249,536.556,537.804,537.346,537.209,2.8145,61.88,3.103,2.816,57.951,0.422,0
2026-02-05 00:08:00,46.929,11.067,343.986,539.65,1.869,539.485,540.448,540.088,538.579,2.8102,61.716,3.038,2.966,57.818,0.3,0
2026-02-05 00:09:00,47.347,11.073,343.935,539.396,1.696,538.461,540.156,538.978,539.991,2.8409,61.804,3.027,2.825,57.779,0.302,0
2026-02-05 00:10:00,46.659,11.054,343.938,539.053,0.931,538.924,538.939,539.639,538.708,2.7979,61.862,3.079,2.979,58.068,0.241,0
2026-02-05 00:11:00,47.161,11.018,344.239,539.386,3.128,540.287,538.01,538.109,541.138,2.8197,61.719,3.025,2.782,58.108,0.308,0
2026-02-05 00:12:00,46.823,11.063,344.336,538.772,3.327,536.76,538.555,539.687,540.088,2.8041,61.704,2.976,2.855,57.679,0.411,0
2026-02-05 00:13:00,46.884,11.037,343.618,539.666,1.971,538.966,539.207,540.937,539.552,2.8241,61.852,3.102,3.068,57.635,0.343,0
2026-02-05 00:14:00,46.945,11.046,344.981,539.33,1.512,539.074,539.752,540.003,538.49,2.7994,61.605,3.072,2.98,57.924,0.379,0
2026-02-05 00:15:00,47.047,11.016,344.293,539.764,1.769,540.519,540.065,538.75,539.721,2.8236,61.703,3.084,2.986,57.816,0.255,0
2026-02-05 00:16:00,46.78,11.138,344.191,538.751,0.981,539.163,538.597,539.065,538.182,2.8058,61.696,3.078,2.917,57.878,0.329,0
2026-02-05 00:17:00,46.745,11.055,343.995,537.993,3.261,540.012,537.286,537.922,536.751,2.8076,61.454,2.948,2.998,57.977,0.419,0
2026-02-05 00:18:00,47.045,11.049,344.068,538.406,1.598,537.477,539.075,538.45,538.619,2.8156,61.611,3.042,2.989,57.884,0.341,0
2026-02-05 00:19:00,47.102,11.033,344.274,539.468,1.307,538.957,538.867,540.174,539.874,2.8131,61.557,2.982,3.056,57.991,0.336,0
2026-02-05 00:20:00,47.052,11.052,344.082,538.122,3.321,540.134,537.839,536.812,537.703,2.8212,61.612,3.023,2.99,57.779,0.247,0
2026-02-05 00:21:00,46.905,11.127,344.078,539.002,1.365,538.5,539.668,538.303,539.537,2.7981,61.753,3.067,3.09,58.163,0.355,0
2026-02-05 00:22:00,46.938,11.023,343.95,538.491,2.415,538.475,537.369,539.784,538.334,2.8054,61.859,3.023,2.995,57.908,0.366,0
2026-02-05 00:23:00,46.867,11.076,344.258,540.09,1.043,539.518,539.959,540.321,540.561,2.8109,61.736,3.024,2.794,58.083,0.291,0
2026-02-05 00:24:00,46.871,11.052,343.988,539.21,2.538,539.204,537.86,540.398,539.377,2.8029,61.687,3.008,2.917,58.146,0.42,0
2026-02-05 00:25:00,46.86,11.076,344.152,539.114,3.415,540.718,537.303,538.854,539.583,2.8096,61.709,3.032,2.914,58.035,0.343,0
2026-02-05 00:26:00,46.764,11.061,343.891,538.994,2.249,539.277,538.588,540.18,537.931,2.7844,61.7,2.966,2.913,58.09,0.337,0
2026-02-05 00:27:00,46.843,11.076,344.019,538.924,2.426,537.867,539.094,538.442,540.293,2.8141,61.765,3.016,2.965,57.871,0.349,0
