timestamp,load_MW,CDP_bar,CDT_C,EGT_avg_C,EGT_spread_C,EGT_Z1_C,EGT_Z2_C,EGT_Z3_C,EGT_Z4_C,fuel_flow_kg_s,IGV_deg,vib_DE_mm_s,vib_NDE_mm_s,lube_oil_C,comb_dyn_psi,trip_active
2026-01-22 00:00:00,46.986,11.055,344.555,539.266,1.681,539.422,539.223,538.369,540.049,2.8194,61.809,3.037,2.919,58.136,0.379,0
2026-01-22 00:01:00,46.911,11.074,344.333,539.26,1.515,538.392,539.382,539.358,539.908,2.8188,61.606,3.084,2.845,57.902,0.325,0
2026-01-22 00:02:00,46.878,11.048,343.787,538.198,1.201,538.613,537.412,538.512,538.256,2.8007,61.564,3.079,3.021,57.918,0.349,0
2026-01-22 00:03:00,46.993,11.039,344.3,538.779,2.942,540.189,538.543,537.247,539.138,2.829,61.997,3.039,2.863,58.094,0.325,0
2026-01-22 00:04:00,46.878,11.042,343.869,538.917,5.349,540.41,535.589,538.73,540.939,2.8023,61.778,3.061,3.067,57.977,0.354,0
2026-01-22 00:05:00,46.988,11.09,343.909,538.347,3.674,537.049,539.386,536.639,540.313,2.8007,61.767,3.101,3.093,57.987,0.205,0
2026-01-22 00:06:00,47.268,11.042,344.582,537.838,1.288,538.101,538.428,537.682,537.14,2.8331,61.67,3.016,3.051,57.83,0.317,0
2026-01-22 00:07:00,47.143,11.014,344.723,538.613,2.111,539.735,537.625,538.796,538.295,2.8202,61.775,3.148,3.045,57.969,0.367,0
2026-01-22 00:08:00,46.907,11.029,343.901,539.531,1.826,538.79,539.752,538.967,540.616,2.8128,61.886,3.041,3.007,57.993,0.358,0
2026-01-22 00:09:00,46.883,11.052,344.221,538.244,2.249,536.927,539.176,538.112,538.76,2.8073,61.813,3.158,2.82,57.799,0.389,0
2026-01-22 00:10:00,46.886,11.059,343.942,540.016,4.318,542.22,538.49,541.45,537.902,2.8138,61.658,3.136,2.969,58.083,0.236,0
2026-01-22 00:11:00,46.491,11.022,343.666,537.98,2.587,539.548,536.961,537.143,538.266,2.7987,61.729,3.122,2.926,58.05,0.352,0
2026-01-22 00:12:00,46.74,11.013,343.835,539.513,2.168,539.998,540.227,539.767,538.059,2.7914,61.73,3.045,3.06,57.842,0.319,0
